Query,Results,Title,Type,CreateDate
Maintaining Food Security,244862,FAO's normative role : a review for members and partners.,pbook,1998
Maintaining Food Security,244862,"Biosurveillance - additional planning, oversight, and coordination needed to enhance national capability : testimony before the Committee on Homeland Security and Governmental Affairs, U.S. Senate",book,2015
Maintaining Food Security,244862,"“Si no comemos tortilla, no vivimos:” women, climate change, and food security in central Mexico",article,2014
Maintaining Food Security,244862,Food and nutrition security policies in the Caribbean: Challenging the corporate food regime?,article,2016
Maintaining Food Security,244862,Avenues to meet food security. The role of agronomy on solving complexity in food production and resource use,article,2012
Maintaining Food Security,244862,Heavy metal toxicity and the influence of water quality in watershed for enhancing fisheries food security,article,2020
Maintaining Food Security,244862,Climate action for food security in South Asia? Analyzing the role of agriculture in nationally determined contributions to the Paris agreement,article,2019
Maintaining Food Security,244862,Mother’s Ecoliteracy in Maintenance Family Food Security in Rural Area,article,2021
Maintaining Food Security,244862,Maintaining food and nutrition security in the United States with welfare reform,article,1997
Maintaining Food Security,244862,The important but weakening maize yield benefit of grain filling prolongation in the US Midwest,article,2018
Maintaining Food Security,244862,Exploring global interregional food system's sustainability using the functional regions typology,article,2021
Maintaining Food Security,244862,Managing risk and information security : protect to enable,book,2016
Maintaining Food Security,244862,"Prices, poaching, and protein alternatives: An analysis of bushmeat consumption around Serengeti National Park, Tanzania",article,2013
Maintaining Food Security,244862,A Study on the Arable Land Demand for Food Security in China,article,2019
Roots of Health Issues in The English Bulldog,387,Whole genome variant association across 100 dogs identifies a frame shift mutation in DISHEVELLED 2 which contributes to Robinow-like syndrome in Bulldogs and related screw tail dog breeds,article,2018
Roots of Health Issues in The English Bulldog,387,Demography and disorders of the French Bulldog population under primary veterinary care in the UK in 2013,article,2018
Roots of Health Issues in The English Bulldog,387,The Bulldog and the Thistle: The Effect of Thatcherism on Nationalist Movements in the United Kingdom,dissertation,2017
Roots of Health Issues in The English Bulldog,387,Building youth leadership skills and community awareness: Engagement of rural youth with a community‐based leadership program,article,2021
Roots of Health Issues in The English Bulldog,387,QTL meta-analysis of root traits in Brassica napus under contrasting phosphorus supply in two growth systems,article,2016
Roots of Health Issues in The English Bulldog,387,Roots of Charles Darwin's Creativity,dissertation,2016
Roots of Health Issues in The English Bulldog,387,Strategies for the management and prevention of conformation-related respiratory disorders in brachycephalic dogs,article,2015
Roots of Health Issues in The English Bulldog,387,MACHINE LEARNING-BASED ANALYSIS OF ENGLISH LATERAL ALLOPHONES,article,2019
Roots of Health Issues in The English Bulldog,387,Edward Lear's India and the Colonial Production of Nonsense,article,2018
Roots of Health Issues in The English Bulldog,387,"Political entertainment: The thriller, popular culture, and mass politics in Britain, 1917–1945",dissertation,2002
Roots of Health Issues in The English Bulldog,387,Unique Surgical Issues in the Management of a Giant Retroperitoneal Schwannoma and Brief Review of Literature,article,2014
Roots of Health Issues in The English Bulldog,387,Is De‐extinction Special?,article,2017
Roots of Health Issues in The English Bulldog,387,Effectiveness of school‐based programs to reduce bullying perpetration and victimization: An updated systematic review and meta‐analysis,article,2021
Roots of Health Issues in The English Bulldog,387,Implications of Vertebrate Craniodental Evo‐Devo for Human Oral Health,article,2017
Roots of Health Issues in The English Bulldog,387,Land in the American West: Private Claims and the Common Good,book,2000
Roots of Health Issues in The English Bulldog,387,"The effect of breed-specific dog legislation on hospital treated dog bites in Odense, Denmark-A time series intervention study",article,2018
Roots of Health Issues in The English Bulldog,387,Chapter 2. The dual conflict in Iran,article,2009
Roots of Health Issues in The English Bulldog,387,Viewpoint -wise: The Spread and Development of a New Type of Adverb in American and British English,article,2007
Roots of Health Issues in The English Bulldog,387,SEX IN UTOPIA: THE EVOLUTIONARY HEDONISM OF GRANT ALLEN AND OSCAR WILDE,article,2018
Roots of Health Issues in The English Bulldog,387,An examination of the issues impacting athletic directors at NCAA Division I football bowl series non-automatic qualifying institutions,dissertation,2015
Roots of Health Issues in The English Bulldog,387,English,article,1996
Roots of Health Issues in The English Bulldog,387,"INTEMPERATE NARRATIVES: TORY TIPPLERS, LIBERAL ABSTAINERS, AND VICTORIAN BRITISH SOCIALIST FICTION",article,2008
Roots of Health Issues in The English Bulldog,387,Pug appeal: brachycephalic ocular health,article,2016
Roots of Health Issues in The English Bulldog,387,Evaluation of positional candidate genes for brachycephaly in dog (Canis familiaris) breeds,dissertation,2010
Roots of Health Issues in The English Bulldog,387,"Demographic history, selection and functional diversity of the canine genome",article,2017
Roots of Health Issues in The English Bulldog,387,"Vermin, Victims and Disease: UK Framings of Badgers In and Beyond the Bovine TB Controversy",article,2012
Roots of Health Issues in The English Bulldog,387,"One World, One Faith: The Quest for Unity in Julian Huxley's Religion of Evolutionary Humanism",article,2007
Roots of Health Issues in The English Bulldog,387,Green Monuments and Their Heritage,book_chapter,2018
Roots of Health Issues in The English Bulldog,387,The Literary Fantastic in African and English Literature,article,2008
Roots of Health Issues in The English Bulldog,387,"Labrador retrievers under primary veterinary care in the UK: demography, mortality and disorders",article,2018
Roots of Health Issues in The English Bulldog,387,Wuthering Heights: Dreams of Equilibrium in Physiology and Physics,article,2016
Roots of Health Issues in The English Bulldog,387,"Companion Animal Breeding: Welfare, Professionals and Owners",book_chapter,2010
Roots of Health Issues in The English Bulldog,387,"Biology as a Technology of Social Justice in Interwar Britain: Arguments from Evolutionary History, Heredity, and Human Diversity",article,2014
Roots of Health Issues in The English Bulldog,387,"Mindfulness and Resilience in Britain: A Genealogy of the ""Present Moment""",article,2021
Roots of Health Issues in The English Bulldog,387,THE MOVEMENT: A Reporter at Large,article,2010
Roots of Health Issues in The English Bulldog,387,Evaluation of Gonzaga University's Peace Corps Master's International Program,dissertation,2014
Roots of Health Issues in The English Bulldog,387,Regional Literature and Will Rogers: Film Redeems A Literary Form,article,1975
Roots of Health Issues in The English Bulldog,387,Objective Video-Based Assessment of ADHD-Like Canine Behavior Using Machine Learning,article,2021
Roots of Health Issues in The English Bulldog,387,RECOVER evidence and knowledge gap analysis on veterinary CPR. Part 7: Clinical guidelines,article,2012
Roots of Health Issues in The English Bulldog,387,"BEAUTIFUL SOULS MIXED UP WITH HOOKED NOSES: ART, DEGENERATION, AND ANTI-SEMITISM IN THE MASTER AND TRILBY",article,2012
Roots of Health Issues in The English Bulldog,387,Dogs at the Workplace: A Multiple Case Study,article,2021
Roots of Health Issues in The English Bulldog,387,A sense of where you aren't: Basketball birthright at Boston English High and fatherhood in urban hoop culture,dissertation,2010
Roots of Health Issues in The English Bulldog,387,What Factors Influence Acceptance of Palliative Care Integration in Patients Living with Heart Failure Class II-IV and Stages C/D?,dissertation,2021
Roots of Health Issues in The English Bulldog,387,Lightning strikes twice: The 2007 Rugby World Cup and memories of a South African rainbow nation,article,2010
Roots of Health Issues in The English Bulldog,387,"“Community, Identity, Stability”: The Scientific Society and the Future of Religion in Aldous Huxley’s Brave New World",article,2011
Roots of Health Issues in The English Bulldog,387,INTERPRETING THE WORD AND THE WORLD,article,2011
Roots of Health Issues in The English Bulldog,387,Katherine Anne Porter's Ship of Fools: An Interrogation of Eugenics,article,2009
Roots of Health Issues in The English Bulldog,387,Moral and Ethical Issues,book_chapter,2013
Roots of Health Issues in The English Bulldog,387,The Victorian Era: The Birth of Scientific Societies and the Blossoming of Public Health,book_chapter,2014
