Query,Results,Title,Type,CreateDate
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"The Implications of Ethnicity, Gender, Urban–Rural Residence, and Socioeconomic Status for Progress Through School among Children in Nigeria",article,2016
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Education and Reproductive Autonomy: The Case of Married Nigerian Women,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Son Preference in Pakistan: A Myth or Reality,article,2016
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Family decision-making for educational expenditure: new evidence from survey data for Nigeria,article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Adolescent Marriage in Northeast Ethiopia: The Case of Delanta District,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Women’s Empowerment in Pakistan: Its Dimensions and Determinants,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Girls not brides : ending child marriage in Nigeria,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Assessment of the role of household empowerment in alleviating participatory poverty among rural household of Pakistan,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Perceptions and activities of religious leaders on the prevention of HIV/AIDS and care of people living with the HIV infection in Ibadan, Nigeria",article,2013
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Food insecurity risks perception and management strategies among households: Implications for zero hunger target in Nigeria,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,601,The role of Christianity in gender issues and development in Nigeria,article,2020
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Educating Amaretch: private schools for the poor and the new frontier for investors,article,2007
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"How School Choice is Framed by Parental Preferences and Family Characteristics: A Study in Poor Areas of Lagos State, Nigeria",article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Perceived Risk Factors of Terrorist Attacks in Educational Institutions: The Case of KPK, Pakistan",article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Women's Home-Based Entrepreneurship and Family Financial Position in Pakistan,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Encouraging Inclusive Education for the Blind in Developing Countries,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Prevalence of diarrhea disease and risk factors in Jos University Teaching Hospital, Nigeria",article,2012
The Economic Case for Educating Girls in Nigeria and Pakistan,601,ESTA: Educating Adolescents in Sustainable Travel Urban Behavior through Mobile Applications Using Motivational Features,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Livelihood of Street Children and the Role of Social Intervention: Insights from Literature Using Meta-Analysis,article,2016
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Puberty and menstruation knowledge among young adolescents in low- and middle-income countries: a scoping review,article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Exploring Breast Cancer Patients' Experiences of Struggle against Socio-Economic and Geographical Barriers in Rural Pakistan,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Influencing Factors of Poverty in Pakistan: Time Series Analysis,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Educating girls,article,1992
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Assessing the acceptability of village health workers' roles in improving maternal health care in Gombe State, Nigeria a qualitative exploration from women beneficiaries",article,2020
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"What restraints are there on female education in high mountainous rural areas of Gilgit-Baltistan, Pakistan",article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,601,From Vulnerability to Sustainability: Implementation of Free Education Programmes and Reversal of Child Trafficking in Nigeria,article,2021
The Economic Case for Educating Girls in Nigeria and Pakistan,601,INTERNATIONAL TRAFFICKING OF WOMEN FOR THE PURPOSE OF SEXUAL EXPLOITATION AND PROSTITUTION THE NIGERIAN CASE,article,2009
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Islamic responses to the raging debate of child marriage in Nigeria,article,2016
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Substance use and its predictors among undergraduate medical students of Addis Ababa University in Ethiopia,article,2011
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Head Teachers' Perspectives on School Drop-Out in Secondary Schools in Rural Punjab, Pakistan",article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Effects of Selected Cultural, Financial, and School-Based Factors on Girl-Child's Educational Access and Socioeconomic Development in Sarkish Flower Farm, Nakuru County, Kenya",article,2015
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Nigeria: the dominance of rape,article,2008
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Girl power: Educating girls is the answer,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Integration of ICT in Library Instruction in Clifford University, Owerrinta, Nigeria a Study",article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Girl power: Educating girls may fix the world's remaining problems,article,2018
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Factors influencing utilisation of maternal health services by adolescent mothers in Low-and middle-income countries: a systematic review,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Patriarchy, militarization, and the gender gap in education: The case of Pakistan",dissertation,2010
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Perspectives on socio-cultural context of adolescent reproductive health behaviour in Nigeria,article,2014
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Scholars, merchants and civil society: Imperative for waqf-based participatory poverty alleviation initiatives in Kano, Nigeria",article,2010
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Enrolling girls without learning: Evidence from public schools in Afghanistan,article,2019
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Development, not division: local versus external perceptions of the Niger–Nigeria boundary",article,2005
The Economic Case for Educating Girls in Nigeria and Pakistan,601,"Girl's Education in the 21st Century: Gender Equality, Empowerment and Growth",book,2008
The Economic Case for Educating Girls in Nigeria and Pakistan,601,The global effect of maternal education on complete childhood vaccination: a systematic review and meta-analysis,article,2017
The Economic Case for Educating Girls in Nigeria and Pakistan,601,Youth in India Ready for Sex Education? Emerging Evidence from National Surveys,article,2013
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",24,Impact assessment and biodiversity considerations in Nigeria,article,2007
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",24,Climate Change Impacts on Environment: Human Displacement and Social Conflicts in Nigeria,conference_proceeding,2021
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",24,Sustainable Land Management Sourcebook,book,2008
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",24,Building Nigeria’s Response to Climate Change: Pilot Projects for Community-Based Adaptation in Nigeria,book_chapter,2011
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",24,Structure and Dynamics of Fisheries in Nigeria,article,2007
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",24,"Direct and indirect benefits of improving river quality: quantifying benefits and a case study of the River Klang, Malaysia",article,2010
"Trees, Supply, Demand, and the Dwindling Supply of the Nigerian Rainforests",24,"Effects of Uncontrolled Tree Felling, Exploitation in Nigeria",newspaper_article,2018
