Query,Results,Title,Type,CreateDate
The Taboo on Tattoos in Japan,279,Stop making taboos out of tattoos,article,2019
The Taboo on Tattoos in Japan,279,An Ethnography of Pantaron Manobo Tattooing (Pangotoeb): Towards a Heuristic Schema in Understanding Manobo Indigenous Tattoos,article,2019
The Taboo on Tattoos in Japan,279,"Women and Tattoos: Fashion, Meaning, and Implications for Health",article,2019
The Taboo on Tattoos in Japan,279,Previously unreported permanent tattoo‐associated angiolymphoid hyperplasia with eosinophilia/epithelioid hemangioma,article,2021
The Taboo on Tattoos in Japan,279,Marked: Tattoo as an Expression of Psyche,article,2017
The Taboo on Tattoos in Japan,279,Getting Inked at a Tattoo Convention: Subjectivity and Belonging within an Alternative Cultural Heterotopia,article,2021
The Taboo on Tattoos in Japan,279,Self-limitation of modernity? The theory of reflexive taboos,article,2011
The Taboo on Tattoos in Japan,279,Extending the theory of shifting erogenous zones to men's tattoos,article,2014
The Taboo on Tattoos in Japan,279,"Dreams, legends, spirituality and miracles: understanding tattoo narratives among contemporary urban men in Java Island, Indonesia",article,2020
The Taboo on Tattoos in Japan,279,"MARKING BODIES, TATTOOING IDENTITIES: COMPARATIVE STUDY ON THE TRADITIONAL TATTOOS OF THE KALINGA, NORTHERN LUZON,PHILIPPINES AND THE ATAYAL OF TAIWA",article,2014
The Taboo on Tattoos in Japan,279,tattoos are like potato chips ... you can't have just one: the process of becoming and being a collector,article,1999
The Taboo on Tattoos in Japan,279,Growing trend of tattooing and its complications in Nigeria,article,2017
The Taboo on Tattoos in Japan,279,Body Art and the Perioperative Process,article,2016
The Taboo on Tattoos in Japan,279,"Contextualizing dirty work: The neglected role of cultural, historical, and demographic context",article,2014
The Taboo on Tattoos in Japan,279,The Return of the Real in South Korean Fiction,article,2019
The Taboo on Tattoos in Japan,279,"Punk, Porn and Resistance: Carnivalization and The Body in Popular Culture",article,2008
The Taboo on Tattoos in Japan,279,"Tattoo Narratives: The intersection of the body, self-identity and society",article,2000
The Taboo on Tattoos in Japan,279,Spiritual and religious aspects of skin and skin disorders,article,2014
The Taboo on Tattoos in Japan,279,"Prevalence and determinants of hepatitis B antigenemia in 15,007 inmates in Taiwan",article,2010
The Taboo on Tattoos in Japan,279,Architectural Renovations of Body-As-Temple,article,2016
The Taboo on Tattoos in Japan,279,"Facing up to body art: ""as soon as I turn eighteen, I'm getting a tattoo.""",article,2004
The Taboo on Tattoos in Japan,279,The rising demand for tattoo removal,article,2013
The Taboo on Tattoos in Japan,279,"Tattoos, piercings, and skin adornments",article,2001
The Taboo on Tattoos in Japan,279,The Outside of a Thigh Is Half a Back: Negotiating the Canvas among Fine Art Tattoo Collectors,article,1999
The Taboo on Tattoos in Japan,279,CARNIVALISING THE TABOO,article,1995
The Taboo on Tattoos in Japan,279,Confronting the public nudity taboo. (liberalization of American mores),article,1998
The Taboo on Tattoos in Japan,279,The Tale of Tattoos: The history and culture of body art in India and abroad,article,2001
The Taboo on Tattoos in Japan,279,Ink stink,article,2018
The Taboo on Tattoos in Japan,279,steeze: object blue,article,2019
The Taboo on Tattoos in Japan,279,Elusive Bodies: The Politics of Aesthetics among Yemeni Elite Women,article,1997
The Taboo on Tattoos in Japan,279,WEEKENDER,article,2007
The Taboo on Tattoos in Japan,279,The Outside of a Thigh Is Half a Back: Negotiating the Canvas among Fine Art Tattoo Collectors,article,1999
The Taboo on Tattoos in Japan,279,BOOM BOOM WOW,article,2009
The Taboo on Tattoos in Japan,279,Decolonizing Luxury Fashion in Japan,article,2020
The Taboo on Tattoos in Japan,279,Getting inked: a history,article,2018
The Taboo on Tattoos in Japan,279,When personality gets under the skin: Need for uniqueness and body modifications,article,2021
The Taboo on Tattoos in Japan,279,Deracialisation or Body Fashion? Cosmetic Surgery and Body Modification in Japan,article,2021
The Taboo on Tattoos in Japan,279,"An Amalgamation of Power and Paint: Gajin Fujita, Los Angeles Street Art, and Images of Edo Japan",article,2019
The Taboo on Tattoos in Japan,279,When women watch: the subversive potential of female-friendly pornography in Japan,article,2016
The Taboo on Tattoos in Japan,279,"War in the camphor zone: Indigenous resistance to colonial capitalism in upland Taiwan, 1895-1915",article,2005
The Taboo on Tattoos in Japan,279,"""Clamoring Blood"": The Materiality of Belonging in Modern Ainu Identity",article,2016
The Taboo on Tattoos in Japan,279,THE VIEW FROM HERE AND ABROAD: TENNESSEE WILLIAMS AND 1950S HOLLYWOOD CINEMA,article,2014
The Taboo on Tattoos in Japan,279,Ink stink; Bathing etiquette in Japan,article,2018
The Taboo on Tattoos in Japan,279,Ancestral Cartography: Trans-Pacific Interchanges and Okinawan Indigeneity,article,2020
The Taboo on Tattoos in Japan,279,Mixed Race Okinawans and Their Obscure In-Betweeness,article,2014
The Taboo on Tattoos in Japan,279,Escaping Sugamo Prison with a no. 2 pencil: the drawings of Japanese war criminal Tobita Tokio,article,2015
The Taboo on Tattoos in Japan,279,Mondo-ing Urban Girl Tribes: The Boom of 1960s-70s Erotic Cinema and the Policing of Young Female Subjects in Japanese sukeban Films,article,2018
The Taboo on Tattoos in Japan,279,Representations of the Masculine in Tagame Gengoroh's Ero SM Manga,article,2010
The 1099 CE Siege of Jerusalem: A Lasting Impact,3,"The Norman Invasion of Sicily, 1061–1072: Numbers and Military Tactics",article,2010
The 1099 CE Siege of Jerusalem: A Lasting Impact,3,Majestic Drag: Monarchical Performativity and the King's Body Theatrical,article,2003
The 1099 CE Siege of Jerusalem: A Lasting Impact,3,Eastern influences on the use of trumpets and drums during the Middle Ages,article,1971
How Catholicism Shaped the French Revolution,5301,The Wilmot Committee: Redefining Relief and National Interest in Britain during the French Revolution,article,2022
How Catholicism Shaped the French Revolution,5301,“Political Romanism”: Re-evaluating American Anti-Catholicism in the Age of Italian Revolution,article,2016
How Catholicism Shaped the French Revolution,5301,Finding Thoreau in French Canada: The Ideological Legacy of the American Revolution,article,2017
How Catholicism Shaped the French Revolution,5301,"Science, Catholicism, and the French (Latin) Pattern of Secularization. The Case of Argentina (1820–1958)",article,2021
How Catholicism Shaped the French Revolution,5301,"From Zouaves Pontificaux to the Volontaires de l'Ouest: Catholic Volunteers and the French Nation, 1860–1910",article,2018
How Catholicism Shaped the French Revolution,5301,Romances of No-Popery: Transnational Anti-Catholicism in Giuseppe Garibaldi's The Rule of the Monk and Benjamin Disraeli's Lothair,article,2020
How Catholicism Shaped the French Revolution,5301,"The Jews, the Revolution, and the Old Regime in French Anti-Semitism and Durkheim's Sociology",article,2011
How Catholicism Shaped the French Revolution,5301,"Enlightenment and Revolution: The Case of Louisiana, 1768",article,2014
How Catholicism Shaped the French Revolution,5301,"A New Primacy of Conscience? Conscientious Objection, French Catholicism and the State during the Algerian War",article,2019
How Catholicism Shaped the French Revolution,5301,"Anti-Catholicism, Incorrigibility and Credulity in the Warming-Pan Scandal of 1688-9",article,2013
How Catholicism Shaped the French Revolution,5301,"Henri-Dominique Lacordaire, OP: A Dominican Faces Modernity",article,2019
How Catholicism Shaped the French Revolution,5301,"The Seduction of Revolution: Anticlerical Campaigns against Confession in Mexico, 1914–1935",article,2013
How Catholicism Shaped the French Revolution,5301,Catholic Republicanism: The Creation of the Spanish American Republics during Revolution,article,2018
How Catholicism Shaped the French Revolution,5301,Confronting the Youngest Revolution: Cuban Anti-Communists and the Global Politics of Youth in the Early 1960s,article,2021
How Catholicism Shaped the French Revolution,5301,"En Masse: French Canadian Students, Catholicism, and Mass Media",article,2012
How Catholicism Shaped the French Revolution,5301,The Movement of Satirical Prints between London and Dublin in the Late 1820s: Daniel O'Connell and Catholic Emancipation,article,2019
How Catholicism Shaped the French Revolution,5301,The Carnot Commission and the Teacher Insurgency of Second Republic France,article,2014
How Catholicism Shaped the French Revolution,5301,"Aesthetic revolt and the remaking of national identity in Qu??bec, 1960–1969",article,2013
How Catholicism Shaped the French Revolution,5301,Claude Langlois's Vision of Nineteenth-Century French Catholicism,article,2013
How Catholicism Shaped the French Revolution,5301,Jewish Anticlericalism and the Making of Modern Jewish Politics in Late Enlightenment Prussia and France,article,2011
How Catholicism Shaped the French Revolution,5301,Tocqueville’s American Thesis and the New Science of Politics,article,2015
How Catholicism Shaped the French Revolution,5301,"Catholic Political Thought and Calvinist Ecclesiology in Samuel Rutherford's Lex, Rex (1644)",article,2022
How Catholicism Shaped the French Revolution,5301,New Perspectives on Twentieth-Century Catholicism,article,2019
How Catholicism Shaped the French Revolution,5301,Bringing the State Back in Secularization: The Development of La??cit?? in the French Third Republic (1875–1905),article,2019
How Catholicism Shaped the French Revolution,5301,"Bailu's Catholicism in China: Religious Inculturation, Tourist Attraction, or Secularization",article,2021
How Catholicism Shaped the French Revolution,5301,"Competing Loyalties: Nationality, Church Governance, and the Development of an American Catholic Identity",article,2013
How Catholicism Shaped the French Revolution,5301,"En Masse: French Canadian Students, Catholicism, and Mass Media1",article,2012
How Catholicism Shaped the French Revolution,5301,Polarization but Not Pillarization Catholicism and Cultural Change in Post-Transformation Poland,article,2021
How Catholicism Shaped the French Revolution,5301,French Catholic Spirituality and the Nineteenth-century Korean Church,article,2015
How Catholicism Shaped the French Revolution,5301,Challenging Dechristianization: The Historiography of Religion in Modern France,article,2006
How Catholicism Shaped the French Revolution,5301,"Catholicism Versus Laicism: Culture Wars and the Making of Catholic National Identity in Spain, 1898–1931",article,2013
How Catholicism Shaped the French Revolution,5301,Tocqueville’s Guizot Moment,article,2010
How Catholicism Shaped the French Revolution,5301,Recent Developments in 17th and 18th-Century English Catholic Studies,article,2015
